Dealer PPM,Created On,Brand Affiliation,Build Date,Comment,Created By,Created By Delegate,Customer Name,Date failure,Date of Repair,Delivery Date,Event Type,Hours at failure,Modified By,Modified By Delegate,Modified On,Owner,Primary Affected Unit,Prime Product Application Category Code,Prime Product Application Category Name,Prime Product Application Code,Prime Product Application Name,Prime Product Family,Prime Product Family Code,Prime Product General Arrangement Number,Prime Product Model,Prime Product Source Facility,Product SNP,Record Created On,Serial Number,Service Meter Unit,SNP,Source Plant Code,Status,Status Reason,Work Order Number
CRM-1013439-F2M2,3/12/2019 5:05,Caterpillar,6/25/2014,"During warming machine for fuel verification test performed fuel functional test. 
Test passed pretest successfully and continued onto functional test. 
Machine proceeded to fail functional test twice in a row due to 111F code. 
Checked machine history and confirmed PS53224 had been performed about 2 yrs. ago. 
Pump 5117975 was on machine and had been changed at 4135hrs, now had 7204hrs.","Murton, Ronald D",,MCPHEE CONSTRUCTION,3/4/2019,3/8/2019,8/21/2014,Dealer PPM,7204,"User, System",,3/12/2019 5:05,"Murton, Ronald D",No,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Motor Graders,MG,3532925,160M 2,North Little Rock,R9L,,R9L00241,,R9L,UJ,Active,Active,1801329
CRM-1068495-L9P3,3/12/2019 15:50,Caterpillar,4/6/2011,RH SIDE,"Prasetyo, Adi",,PT BUKIT MAKMUR MANDIRI UTAMA,,12/6/2017,7/2/2011,Dealer PPM,15558,"Prasetyo, Adi",,3/12/2019 16:08,"Prasetyo, Adi",Yes,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR00970,,FKR,WK,Active,Active,5705164
CRM-1068495-L9P3,3/12/2019 15:50,Caterpillar,5/9/2012,RH SIDE,"Prasetyo, Adi",,PT SIMS JAYA KALTIM,,3/6/2017,4/30/2014,Dealer PPM,15116,"User, System",,3/12/2019 15:50,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR01585,,FKR,WK,Active,Active,5703915
CRM-1068495-L9P3,3/12/2019 15:50,Caterpillar,2/20/2012,RH SIDE,"Prasetyo, Adi",,PT MADHANI TALATAH NUSANTAR,,3/6/2017,5/16/2012,Dealer PPM,17627,"User, System",,3/12/2019 15:50,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR01444,,FKR,WK,Active,Active,5703916
CRM-1068495-L9P3,3/12/2019 15:50,Caterpillar,8/10/2011,LH SIDE,"Prasetyo, Adi",,PT MADHANI TALATAH NUSANTAR,,1/2/2017,1/29/2012,Dealer PPM,20482,"User, System",,3/12/2019 15:50,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR01137,,FKR,WK,Active,Active,5703382
CRM-1068495-L9P3,3/12/2019 16:02,Caterpillar,2/21/2012,RH SIDE,"Prasetyo, Adi",,PT MADHANI TALATAH NUSANTAR,,,5/15/2012,Dealer PPM,20036,"User, System",,3/12/2019 16:02,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR01446,,FKR,WK,Active,Active,5706227
CRM-1068495-L9P3,3/12/2019 16:02,Caterpillar,2/21/2012,RH SIDE,"Prasetyo, Adi",,PT MADHANI TALATAH NUSANTAR,,,5/15/2012,Dealer PPM,21144,"User, System",,3/12/2019 16:02,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR01446,,FKR,WK,Active,Active,5706226
CRM-1068495-L9P3,3/12/2019 16:02,Caterpillar,2/20/2012,LH SIDE,"Prasetyo, Adi",,PT MADHANI TALATAH NUSANTAR,,,5/16/2012,Dealer PPM,17627,"User, System",,3/12/2019 16:02,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR01444,,FKR,WK,Active,Active,5704246
CRM-1068495-L9P3,3/12/2019 16:02,Caterpillar,2/20/2012,RH SIDE,"Prasetyo, Adi",,PT MADHANI TALATAH NUSANTAR,,,5/19/2012,Dealer PPM,19466,"User, System",,3/12/2019 16:02,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR01441,,FKR,WK,Active,Active,5704351
CRM-1068495-L9P3,3/12/2019 16:02,Caterpillar,2/20/2012,LH SIDE,"Prasetyo, Adi",,PT MADHANI TALATAH NUSANTAR,,,5/19/2012,Dealer PPM,19423,"User, System",,3/12/2019 16:02,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR01441,,FKR,WK,Active,Active,5704267
CRM-1068495-L9P3,3/12/2019 16:02,Caterpillar,11/17/2011,LH SIDE,"Prasetyo, Adi",,PT MADHANI TALATAH NUSANTAR,,,4/10/2012,Dealer PPM,19557,"User, System",,3/12/2019 16:02,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR01297,,FKR,WK,Active,Active,5703917
CRM-1068495-L9P3,3/12/2019 16:02,Caterpillar,11/22/2011,RH SIDE,"Prasetyo, Adi",,PT MADHANI TALATAH NUSANTAR,,,4/11/2012,Dealer PPM,18801,"User, System",,3/12/2019 16:02,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR01299,,FKR,WK,Active,Active,5703518
CRM-1068495-L9P3,3/12/2019 16:02,Caterpillar,12/8/2011,LH SIDE,"Prasetyo, Adi",,PT BUKIT MAKMUR MANDIRI UTA,,3/29/2017,4/23/2013,Dealer PPM,14101,"User, System",,3/12/2019 16:02,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,2961531,777D,Cat India Private Ltd-Machine,FKR,,FKR01332,,FKR,WK,Active,Active,5703728
CRM-1069783-J2D4,3/13/2019 20:12,Caterpillar,1/6/2018,,"Belcher, Andrew S",,JIMCO EQUIPMENT CORPORATION,,,4/5/2018,Dealer PPM,28,"User, System",,3/13/2019 20:12,"Belcher, Andrew S",Yes,114,BUILDING CONSTRUCTION,280,Special Trades,Excavators-Medium,XM,5329508,320,Caterpillar Japan Llc,HEX,,HEX00793,,HEX,84,Active,Active,
CRM-1069783-J2D4,3/13/2019 20:17,Caterpillar,1/5/2018,,"Belcher, Andrew S",,JIMCO EQUIPMENT CORPORATION,,,4/5/2018,Dealer PPM,17,"User, System",,3/13/2019 20:17,"Belcher, Andrew S",No,114,BUILDING CONSTRUCTION,280,Special Trades,Excavators-Medium,XM,5329508,320,Caterpillar Japan Llc,HEX,,HEX00790,,HEX,84,Active,Active,
CRM-1069783-J2D4,3/13/2019 20:18,Caterpillar,1/5/2018,,"Belcher, Andrew S",,JIMCO EQUIPMENT CORPORATION,,,4/5/2018,Dealer PPM,10,"User, System",,3/13/2019 20:18,"Belcher, Andrew S",No,114,BUILDING CONSTRUCTION,280,Special Trades,Excavators-Medium,XM,5329508,320,Caterpillar Japan Llc,HEX,,HEX00781,,HEX,84,Active,Active,
CRM-1070524-Y2G6,3/14/2019 15:07,Caterpillar,1/10/2018,Pivot Mounting Broken,"Alfian, Andi",,PT BUKIT MAKMUR MANDIRI UTAMA,2/23/2019,,4/8/2018,Dealer PPM,4917,"Alfian, Andi",,3/14/2019 15:24,"Alfian, Andi",Yes,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,4608000,777E,Cat India Private Ltd-Machine,KDP,,KDP00580,,KDP,WK,Active,Active,
CRM-1071839-J8N3,3/15/2019 22:05,Caterpillar,10/2/2018,,"Murton, Ronald D",,COUNTY OF MINBURN NO 27,,,2/27/2019,Dealer PPM,32,"User, System",,3/15/2019 22:05,"Murton, Ronald D",Yes,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Motor Graders,MG,3839705,160M3 AWD,North Little Rock,N9T,,N9T00333,,N9T,UJ,Active,Active,
CRM-1072496-H6L1,3/18/2019 10:02,Caterpillar,,,"BRINNER, ADAM X",,,,,,Dealer PPM,,"User, System",,3/18/2019 10:02,"BRINNER, ADAM X",Yes,,,,,Motor Graders,MG,,24M,Decatur Plant,B9K,,B9K,,B9K,,Active,Active,
CRM-1072496-H6L1,3/18/2019 10:03,Caterpillar,,,"BRINNER, ADAM X",,,,,,Dealer PPM,,"User, System",,3/18/2019 10:03,"BRINNER, ADAM X",No,,,,,Motor Graders,MG,,24H,Cat Large Mining Prod (Jol),7KK,,7KK,,7KK,,Active,Active,
CRM-1072496-H6L1,3/18/2019 10:15,Caterpillar,,,"BRINNER, ADAM X",,,,,,Dealer PPM,,"User, System",,3/18/2019 10:15,"BRINNER, ADAM X",No,,,,,Motor Graders,MG,,24M,Decatur Plant,B93,,B93,,B93,,Active,Active,
CRM-1075230-G6C0,3/21/2019 0:41,Caterpillar,12/31/2017,Iron 740 -803 ppm,"Westcott, Gregory a",,ADVANCED DISPOSAL/CGS,,,8/13/2018,Dealer PPM,522,"User, System",,3/21/2019 0:41,"Westcott, Gregory a",Yes,107,MINING,550,Quarry/Stone - Surface,Medium Wheel Loaders,MW,5116971,980M,"Caterpillar (Suzhou) Co., Ltd",MK2,,MK210419,,MK2,FT,Active,Active,
CRM-1075230-G6C0,3/21/2019 0:43,Caterpillar,12/31/2017,Iron 851,"Westcott, Gregory a",,MARTIN MARIETTA 25103 CARMEL S & G,,,8/27/2018,Dealer PPM,1008,"Westcott, Gregory a",,3/21/2019 0:47,"Westcott, Gregory a",No,107,MINING,550,Quarry/Stone - Surface,Medium Wheel Loaders,MW,5116971,980M,"Caterpillar (Suzhou) Co., Ltd",MK2,,MK210418,,MK2,FT,Active,Active,
CRM-1075230-G6C0,3/21/2019 0:44,Caterpillar,9/8/2015,Iron 803-814,"Westcott, Gregory a",,WALSH & KELLY INC,,,11/30/2015,Dealer PPM,1763,"User, System",,3/21/2019 0:44,"Westcott, Gregory a",No,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Medium Wheel Loaders,MW,3647580,980M,Aurora Plant,KRS,,KRS01031,,KRS,12,Active,Active,
CRM-1075230-G6C0,3/21/2019 0:45,Caterpillar,12/31/2017,Iron 672,"Westcott, Gregory a",,IMI/GREENFIELD/PAREN ACCT,,,7/31/2018,Dealer PPM,958,"User, System",,3/21/2019 0:45,"Westcott, Gregory a",No,107,MINING,560,Sand And Gravel,Medium Wheel Loaders,MW,5116971,980M,"Caterpillar (Suzhou) Co., Ltd",MK2,,MK210416,,MK2,FT,Active,Active,
CRM-1077750-R0S3,3/25/2019 15:40,Caterpillar,8/24/2010,,"Prasetyo, Adi",,PT BUKIT MAKMUR MANDIRI UTA,,6/15/2014,2/16/2011,Dealer PPM,20585,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",Yes,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01787,,APX,13,Active,Active,5629048
CRM-1077750-R0S3,3/25/2019 15:40,Caterpillar,8/19/2010,,"Prasetyo, Adi",,PT BUKIT MAKMUR MANDIRI UTA,,12/30/2014,2/16/2011,Dealer PPM,20978,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01784,,APX,13,Active,Active,5631431
CRM-1077750-R0S3,3/25/2019 15:40,Caterpillar,7/21/2010,,"Prasetyo, Adi",,PT BUKIT MAKMUR MANDIRI UTA,,8/31/2015,1/11/2011,Dealer PPM,25480,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01770,,APX,13,Active,Active,5638539
CRM-1077750-R0S3,3/25/2019 15:40,Caterpillar,1/10/2011,,"Prasetyo, Adi",,PT BUKIT MAKMUR MANDIRI UTA,,11/15/2015,5/25/2011,Dealer PPM,24443,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01837,,APX,13,Active,Active,5641408
CRM-1077750-R0S3,3/25/2019 15:40,Caterpillar,12/22/2009,,"Prasetyo, Adi",,PT SAPTAINDRA SEJATI,,2/8/2016,6/7/2010,Dealer PPM,28049,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01720,,APX,13,Active,Active,3585942
CRM-1077750-R0S3,3/25/2019 15:40,Caterpillar,12/21/2009,,"Prasetyo, Adi",,PT SAPTAINDRA SEJATI,,5/9/2016,6/7/2010,Dealer PPM,31281,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01719,,APX,13,Active,Active,3588754
CRM-1077750-R0S3,3/25/2019 15:40,Caterpillar,7/31/2011,,"Prasetyo, Adi",,PT ADARO INDONESIA,,6/12/2016,12/19/2011,Dealer PPM,17494,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01938,,APX,13,Active,Active,3589719
CRM-1077750-R0S3,3/25/2019 15:40,Caterpillar,12/13/2011,,"Prasetyo, Adi",,PT ADARO INDONESIA,,7/17/2016,5/25/2012,Dealer PPM,21126,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX02011,,APX,13,Active,Active,3590444
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,11/30/2009,,"Prasetyo, Adi",,PT SAPTAINDRA SEJATI,,10/4/2016,5/1/2010,Dealer PPM,32388,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01714,,APX,13,Active,Active,3592592
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,11/25/2009,,"Prasetyo, Adi",,PT SAPTAINDRA SEJATI,,10/11/2016,5/1/2010,Dealer PPM,31437,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01713,,APX,13,Active,Active,3591010
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,2/3/2010,,"Prasetyo, Adi",,PT ADARO INDONESIA,,11/11/2016,8/6/2010,Dealer PPM,32538,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01728,,APX,13,Active,Active,3592341
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,12/15/2011,,"Prasetyo, Adi",,PT ADARO INDONESIA,,11/13/2016,5/10/2012,Dealer PPM,21470,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX02013,,APX,13,Active,Active,3591661
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,1/30/2010,,"Prasetyo, Adi",,PT SAPTAINDRA SEJATI,,11/29/2016,6/21/2010,Dealer PPM,33220,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01726,,APX,13,Active,Active,3594211
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,5/25/2011,,"Prasetyo, Adi",,PT ADARO INDONESIA,,3/6/2017,11/8/2011,Dealer PPM,24981,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01911,,APX,13,Active,Active,3596485
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,8/1/2011,,"Prasetyo, Adi",,PT.SAPTA INDRA SEJATI,,3/11/2017,12/19/2011,Dealer PPM,24634,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01939,,APX,13,Active,Active,3596540
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,9/8/2011,,"Prasetyo, Adi",,PT ADARO INDONESIA,,3/28/2017,2/20/2012,Dealer PPM,25244,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01962,,APX,13,Active,Active,3596919
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,9/23/2011,,"Prasetyo, Adi",,PT ADARO INDONESIA,,4/17/2017,2/20/2012,Dealer PPM,24952,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01969,,APX,13,Active,Active,3597564
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,9/22/2011,,"Prasetyo, Adi",,PT ADARO INDONESIA,,5/30/2017,2/20/2012,Dealer PPM,26717,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01967,,APX,13,Active,Active,3598458
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,11/17/2011,,"Prasetyo, Adi",,PT ADARO INDONESIA,,6/19/2017,5/10/2012,Dealer PPM,30319,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX02002,,APX,13,Active,Active,3599194
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,11/20/2009,,"Prasetyo, Adi",,PT MADHANI TALATAH NUSANTAR,,6/19/2017,6/25/2010,Dealer PPM,30299,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX01710,,APX,13,Active,Active,3257044
CRM-1077750-R0S3,3/25/2019 15:41,Caterpillar,12/12/2011,,"Prasetyo, Adi",,PT SAPTAINDRA SEJATI,,6/22/2017,5/31/2012,Dealer PPM,25226,"User, System",,3/25/2019 15:41,"Prasetyo, Adi",No,107,MINING,510,Coal - Surface,Large Off-Highway Trucks,LO,1703585,785C,Decatur Plant,APX,,APX02009,,APX,13,Active,Active,3599195
CRM-1077859-B0Q3,3/25/2019 18:39,Caterpillar,7/4/2016,,"Vandemenschbrugge, Michael",,ACLAGRO NV,,,10/21/2016,Dealer PPM,2733,"Vandemenschbrugge, Michael",,3/25/2019 18:50,"Vandemenschbrugge, Michael",Yes,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Wheeled Excavators,WE,4951447,M316F,Cat S.A.R.L. Grenoble Inventor,F6N,,F6N00223,,F6N,37,Active,Active,
CRM-1077859-B0Q3,3/25/2019 18:42,Caterpillar,4/6/2016,First issue,"Vandemenschbrugge, Michael",,LAVANO SA,,,5/20/2016,Dealer PPM,1973,"Vandemenschbrugge, Michael",,3/29/2019 15:20,"Vandemenschbrugge, Michael",No,109,GENERAL INDUSTRIAL,321,Scrap Handling,Wheeled Excavators,WE,3723438,M320F,Cat S.A.R.L. Grenoble Inventor,F2W,,F2W00456,,F2W,37,Active,Active,
CRM-1077859-B0Q3,3/25/2019 18:44,Caterpillar,6/28/2016,,"Vandemenschbrugge, Michael",,ACLAGRO NV,,,11/21/2016,Dealer PPM,2208,"User, System",,3/25/2019 18:44,"Vandemenschbrugge, Michael",No,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Wheeled Excavators,WE,4951447,M316F,Cat S.A.R.L. Grenoble Inventor,F6N,,F6N00217,,F6N,37,Active,Active,
CRM-1077859-B0Q3,3/25/2019 18:45,Caterpillar,3/20/2017,,"Vandemenschbrugge, Michael",,DE VRIESE RAF NV,,,5/11/2017,Dealer PPM,1055,"Vandemenschbrugge, Michael",,3/25/2019 18:46,"Vandemenschbrugge, Michael",No,114,BUILDING CONSTRUCTION,250,"Building, Commercial And Public",Wheeled Excavators,WE,4882661,M315F,Cat S.A.R.L. Grenoble Inventor,F4D,,F4D00268,,F4D,37,Active,Active,
CRM-1077859-B0Q3,3/25/2019 18:47,Caterpillar,4/5/2016,,"Vandemenschbrugge, Michael",,LAVANO SA,,,5/9/2016,Dealer PPM,2892,"User, System",,3/25/2019 18:47,"Vandemenschbrugge, Michael",No,109,GENERAL INDUSTRIAL,321,Scrap Handling,Wheeled Excavators,WE,3723438,M320F,Cat S.A.R.L. Grenoble Inventor,F2W,,F2W00455,,F2W,37,Active,Active,
CRM-1071839-J8N3,3/26/2019 22:43,Caterpillar,5/22/2018,Paint burnt off of the pump housing on the drive end,"Murton, Ronald D",,R.M OF TULLYMET NO 216,1/28/2019,1/31/2019,12/21/2018,Dealer PPM,55,"User, System",,3/26/2019 22:43,"Murton, Ronald D",No,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Motor Graders,MG,3848605,140M 3,Cat Brasil Ltda.- Piracicaba,N9D,,N9D01142,,N9D,28,Active,Active,RE27272
CRM-1066058-B7P5,3/26/2019 23:47,Caterpillar,10/17/2017,"Replaced the original 436-9102 electric starter motor with the 349-6530 electric starter motor (same as used on the M3 Motor Graders with C9.3) this installation was completed in the field with an approximate ambient temperature of -30.  The starter fit OK however there were some minor wiring modifications required in order to put the engine back in service.  
related work orders oldest to newest: 1767514, 1777996, 1784998, 1792740","Murton, Ronald D",,MACKENZIE COUNTY 23,12/7/2018,2/13/2019,10/17/2018,Dealer PPM,240,"User, System",,3/26/2019 23:47,"Murton, Ronald D",No,,,261,Industrial Site Development,Motor Graders,MG,3492554,160M AWD,Cat Brasil Ltda.- Piracicaba,D9T,,D9T01543,,D9T,28,Active,Active,1792740
CRM-1066058-B7P5,3/27/2019 0:11,Caterpillar,10/28/2017,Replace the 436-9102 starter with the same part and utilize the original start relay and wiring that was still on the machine and eliminate the small start relay on the starter.  Related work order 1788710,"Murton, Ronald D",,EMCON SERVICES,1/28/2019,2/22/2019,10/10/2018,Dealer PPM,345,"User, System",,3/27/2019 0:11,"Murton, Ronald D",No,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Motor Graders,MG,3492551,140M,Cat Brasil Ltda.- Piracicaba,B9D,,B9D05028,,B9D,28,Active,Active,
CRM-1066058-B7P5,3/27/2019 0:20,Caterpillar,10/27/2017,Rework the starter relay wiring and eliminate the stater mounted start relay. ,"Murton, Ronald D",,EMCON SERVICES,3/4/2019,3/4/2019,10/4/2018,Dealer PPM,321,"User, System",,3/27/2019 0:20,"Murton, Ronald D",No,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Motor Graders,MG,3492551,140M,Cat Brasil Ltda.- Piracicaba,B9D,,B9D05027,,B9D,28,Active,Active,1794205
CRM-1066058-B7P5,3/27/2019 0:22,Caterpillar,10/16/2017,Replaced failed 389-5796 Starter and reworked the start relay wiring and eliminate the starter mounted relay,"Murton, Ronald D",,WILCO CONTRACTORS NORTHWEST INC,2/22/2019,2/22/2019,5/1/2018,Dealer PPM,610,"User, System",,3/27/2019 0:22,"Murton, Ronald D",No,105,AGRICULTURE,155,Landscaping,Motor Graders,MG,3492552,140M AWD,Cat Brasil Ltda.- Piracicaba,D9G,,D9G01745,,D9G,28,Active,Active,1796721
CRM-1079545-Z1T4,3/27/2019 5:15,Caterpillar,1/11/2018,,"Schlauch, Dave",,THOMPSON BROS CONSTR LTD,,,11/29/2018,Dealer PPM,113,"User, System",,3/27/2019 5:16,"Schlauch, Dave",Yes,101,PETROLEUM,610,Petroleum Exploration & Development,Medium Track Type Tractors,MT,3840228,D6N,Cat Brasil Ltda.- Piracicaba,SGG,,SGG00298,,SGG,28,Active,Active,
CRM-886302-W7S6,3/27/2019 11:53,Caterpillar,7/23/2015,See notes for full description of work carried out.,"Sanigar, Robert",,Downer Mining EDI,8/5/2018,8/5/2018,8/7/2017,Dealer PPM,4889,"Sanigar, Robert",,3/27/2019 11:53,"Sanigar, Robert",No,,,,,Rotary Drills,,4276357,MD6420B,Denison Drills,,,DT200111,,,,Active,Active,3M74576
CRM-1079829-B8R5,3/28/2019 9:44,Caterpillar,6/29/2017,,"Purnomo, Joko",,PT TRAKINDO UTAMA,,2/10/2018,11/8/2017,Dealer PPM,284,"Purnomo, Joko",,3/28/2019 9:46,"Purnomo, Joko",Yes,107,MINING,510,Coal - Surface,Motor Graders,MG,4351520,120K,"Caterpillar (Suzhou) Co., Ltd",SZN,,SZN10111,,SZN,FT,Active,Active,0406762
CRM-1079829-B8R5,3/28/2019 9:48,Caterpillar,7/19/2017,,"Purnomo, Joko",,PT TRAKINDO UTAMA,,6/28/2018,11/8/2017,Dealer PPM,889,"User, System",,3/28/2019 9:48,"Purnomo, Joko",No,107,MINING,510,Coal - Surface,Motor Graders,MG,4351520,120K,"Caterpillar (Suzhou) Co., Ltd",SZN,,SZN10114,,SZN,FT,Active,Active,8500003683
CRM-1079829-B8R5,3/28/2019 9:50,Caterpillar,7/19/2017,,"Purnomo, Joko",,PT TRAKINDO UTAMA,,11/1/2018,11/8/2017,Dealer PPM,2493,"User, System",,3/28/2019 9:50,"Purnomo, Joko",No,107,MINING,510,Coal - Surface,Motor Graders,MG,4351520,120K,"Caterpillar (Suzhou) Co., Ltd",SZN,,SZN10114,,SZN,FT,Active,Active,
CRM-1079829-B8R5,3/28/2019 9:52,Caterpillar,10/18/2017,,"Purnomo, Joko",,PT UNITEDA ARKATO,,12/3/2018,2/5/2018,Dealer PPM,1970,"User, System",,3/28/2019 9:52,"Purnomo, Joko",No,105,AGRICULTURE,120,"Ponds, Terracing & Watershed Constr",Motor Graders,MG,4351520,120K,"Caterpillar (Suzhou) Co., Ltd",SZN,,SZN10177,,SZN,FT,Active,Active,8600044012
CRM-1081376-H5W7,3/29/2019 1:37,Caterpillar,7/26/2017,,"Lashinski, Noland B",,HUBBARD CONSTRUCTION CO ATTN EQUIPM,,,11/1/2017,Dealer PPM,974,"User, System","Cournoyer, Nate R",6/4/2019 2:33,"Lashinski, Noland B",No,105,AGRICULTURE,120,"Ponds, Terracing & Watershed Constr",Asphalt Compactors,AC,4217959,CB64B,Cat Paving Products Inc.,C56,,C5600355,,C56,R8,Active,Active,
CRM-1081612-T5B2,3/29/2019 7:07,Caterpillar,5/24/2018,,"Noureldin, Sherif Hamdy",,EGYPTIAN CO FOR FERROALL,,,12/21/2018,Dealer PPM,305,"User, System",,3/29/2019 7:07,"Noureldin, Sherif Hamdy",Yes,109,GENERAL INDUSTRIAL,313,Primary And Fabricated Metal Products,Medium Wheel Loaders,MW,4566631,966L,Cat Brasil Ltda.- Piracicaba,FRS,,FRS01504,,FRS,28,Active,Active,
